Designator,Mid X,Mid Y,Rotation,Layer
D24,111.394451,46.357176,113.108108,top
D25,109.646293,42.489813,108.243243,top
D26,107.576457,38.784636,103.378378,top
D27,105.199857,35.268341,98.513514,top
D28,102.533615,31.966264,93.648649,top
D29,99.596943,28.902195,88.783784,top
D3,73.450041,114.280796,215.27027,top
D30,96.411,26.098212,83.918919,top
D31,92.998739,23.574518,79.054054,top
D32,89.384747,21.349294,74.189189,top
D33,85.595062,19.438575,69.324324,top
D34,81.65699,17.856128,64.459459,top
D35,77.598903,16.613353,59.594595,top
D36,73.450041,15.719204,54.72973,top
D37,69.240296,15.180126,49.864865,top
D38,65.0,15.0,45.0,top
D39,60.759704,15.180126,40.135135,top
D4,77.598903,113.386647,210.405405,top
D40,56.549959,15.719204,35.27027,top
D41,52.401097,16.613353,30.405405,top
D42,48.34301,17.856128,25.540541,top
D43,44.404938,19.438575,20.675676,top
D44,40.615253,21.349294,15.810811,top
D45,37.001261,23.574518,10.945946,top
D46,33.589,26.098212,6.081081,top
D47,30.403057,28.902195,1.216216,top
D48,27.466385,31.966264,356.351351,top
D49,24.800143,35.268341,351.486486,top
D5,81.65699,112.143872,205.540541,top
D50,22.423543,38.784636,346.621622,top
D51,20.353707,42.489813,341.756757,top
D52,18.605549,46.357176,336.891892,top
D53,17.191663,50.358861,332.027027,top
D54,16.122238,54.466037,327.162162,top
D55,15.404978,58.649109,322.297297,top
D56,15.045052,62.87794,317.432432,top
D57,15.045052,67.12206,312.567568,top
D58,15.404978,71.350891,307.702703,top
D59,16.122238,75.533963,302.837838,top
D6,85.595062,110.561425,200.675676,top
D60,17.191663,79.641139,297.972973,top
D61,18.605549,83.642824,293.108108,top
D62,20.353707,87.510187,288.243243,top
D63,22.423543,91.215364,283.378378,top
D64,24.800143,94.731659,278.513514,top
D65,27.466385,98.033736,273.648649,top
D66,30.403057,101.097805,268.78378399999997,top
D67,33.589,103.901788,263.918919,top
D68,37.001261,106.425482,259.054054,top
D69,40.615253,108.650706,254.189189,top
D7,89.384747,108.650706,195.810811,top
D70,44.404938,110.561425,249.324324,top
D71,48.34301,112.143872,244.45945899999998,top
D72,52.401097,113.386647,239.594595,top
D73,56.549959,114.280796,234.72973000000002,top
D74,60.759704,114.819874,229.864865,top
D75,55.0,96.0,135.0,top
D76,55.0,94.0,135.0,top
D77,55.0,92.0,135.0,top
D78,55.0,90.0,135.0,top
D79,55.0,88.0,135.0,top
D8,92.998739,106.425482,190.945946,top
D80,55.0,86.0,135.0,top
D81,55.0,84.0,135.0,top
D82,57.0,96.0,135.0,top
D83,57.0,94.0,135.0,top
D84,57.0,92.0,135.0,top
D85,57.0,90.0,135.0,top
D86,57.0,88.0,135.0,top
D87,57.0,86.0,135.0,top
D88,57.0,84.0,135.0,top
D89,59.0,96.0,135.0,top
D9,96.411,103.901788,186.081081,top
D90,59.0,94.0,135.0,top
D91,59.0,92.0,135.0,top
D92,59.0,90.0,135.0,top
D93,59.0,88.0,135.0,top
D94,59.0,86.0,135.0,top
D95,59.0,84.0,135.0,top
D96,61.0,96.0,135.0,top
D97,61.0,94.0,135.0,top
D98,61.0,92.0,135.0,top
D99,61.0,90.0,135.0,top
J1,65.0,60.4,180.0,bottom
J2,65.0,68.15,0.0,bottom
J3,62.5,7.5,270.0,bottom
J4,67.5,7.5,270.0,bottom
J5,92.8,49.3,90.0,top
J6,40.705314,81.81263,270.0,top
Q1,54.65,65.65,0.0,top
Q2,37.0625,46.3875,90.0,top
R1,55.4,62.5,180.0,top
R10,31.2,42.6,180.0,top
R2,55.4,61.6,180.0,top
R3,44.240314,83.81263,270.0,top
R4,73.4,69.8,90.0,top
R5,56.75,65.6,270.0,top
R6,31.2,47.0,90.0,top
R7,30.2,47.0,270.0,top
R8,37.140314,79.81263,90.0,top
R9,33.1,42.6,180.0,top
SW1,40.0,65.0,180.0,top
SW2,90.0,65.0,0.0,top
U1,65.0,65.0,0.0,top
U2,33.2,46.0,270.0,top
U3,37.0625,50.9,270.0,top
